20130300|0103000112|13/02/2013|01/03/2013|14|0001|0|0148128787|0|6|20331898008|LUZ DEL SUR|42.89|7.72|0.00|0.00|0.00|0.00|0.79|0.00|0.00|51.40|2.587|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000288|14/02/2013|27/02/2013|14|0001|0|0002048669|0|6|20100152356|SEDAPAL|191.19|34.41|0.00|0.00|0.00|0.00|0.00|0.00|0.00|225.60|2.594|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000289|14/02/2013|27/02/2013|14|0001|0|0002048388|0|6|20100152356|SEDAPAL|1104.06|198.73|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1302.79|2.594|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000113|14/02/2013|04/03/2013|14|0L00|0|0052099122|0|6|20290000263|TELEFONICA MULTIMEDIA S.A.C.|110.93|19.97|0.00|0.00|0.00|0.00|0.00|0.00|0.00|130.90|2.593|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000446|21/02/2013||01|0001|0|0000000992|0|0|1323227536|SEPAL REPRODUCTIVE INTERNATIONAL|0.00|0.00|0.00|0.00|0.00|0.00|5036.85|0.00|0.00|5036.85|2.583|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000339|27/02/2013||01|0001|0|0000001299|0|6|20515853724|DOCTOR PC PERU EIRL|167.90|30.22|0.00|0.00|0.00|0.00|0.00|0.00|0.00|198.12|2.583|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000136|27/02/2013||12|0017|0|0000000568|0|6|20100070970|SUPERMERCADOS PERUANOS S.A.|37.79|6.80|0.00|0.00|0.00|0.00|0.00|0.00|0.00|44.59|2.598|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000287|28/02/2013|23/03/2013|14|T001|0|0106856057|0|6|20467534026|AMERICA MOVIL PERU  S.A.C. |1018.27|183.29|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1201.56|0.000|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000180|28/02/2013|16/03/2013|14|0001|0|0106890233|0|6|20467534026|AMERICA MOVIL PERU  S.A.C. |371.06|66.79|0.00|0.00|0.00|0.00|0.00|0.00|0.00|437.85|2.581|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
20130300|0103000125|28/02/2013||01|0006|0|0000102647|0|6|20338570041|PRAXAIR PERU S.R.L.|391.31|70.44|0.00|0.00|0.00|0.00|0.00|0.00|0.00|461.75|2.598|01/01/0001|00|-|-|-|01/01/0001|0|0|6|
